date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:32	33459/33459	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:16%20GMT	https://halo.bungie.net/Stats/Reach/Achievements.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/Achievements5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	41936/41936	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:17%20GMT	https://halo.bungie.net/Account/profile.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Account/profile5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	57557/57557	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:20%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/default.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/default5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	258072/258072	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:21%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/playlists.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/playlists5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	216294/216294	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:25%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/maps.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/maps5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	195625/195625	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:28%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/medals.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/medals5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:32	177218/177218	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:28%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/weapons.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/weapons5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	125329/125329	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:28%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/enemies.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/enemies5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	65037/65037	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:33%20GMT	https://halo.bungie.net/Stats/Reach/FileShare.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileShare5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	35044/35044	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:34%20GMT	https://halo.bungie.net/Stats/Reach/RenderedVideos.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/RenderedVideos5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	34471/34471	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:37%20GMT	https://halo.bungie.net/Stats/Reach/FileSets.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileSets5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	160340/160340	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:40%20GMT	https://halo.bungie.net/Stats/Reach/Screenshots.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/Screenshots5d0a.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	197649/197649	------	200	untouched ('')	image/png	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/stats/reach/playermodel.ashx?rpis=KMzyPv8v9a-OByko53Qc3g==	C:/My%20Web%20Sites/edfg/stats/reach/playermodelc690.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	95879/95879	------	200	untouched ('')	image/png	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/stats/reach/playermodel.ashx?rpis=XQgNw8gyMf6CQM5-QfCSCC4B64usGlnu6VNSSyH0Sas=	C:/My%20Web%20Sites/edfg/stats/reach/playermodel026b.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	98003/98003	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:43%20GMT	https://halo.bungie.net/stats/reach/commendations.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/commendations5d0a-2.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	2263/2263	------	200	untouched ('')	image/png	etag:%220c840707ccbce1:0%22	https://halo.bungie.net/images/reachstats/commendations/onyx/onyx_small_ordnance_firefight.png	C:/My%20Web%20Sites/edfg/images/reachstats/commendations/onyx/onyx_small_ordnance_firefight.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	2001/2001	------	200	untouched ('')	image/png	etag:%220c840707ccbce1:0%22	https://halo.bungie.net/images/reachstats/commendations/onyx/onyx_small_ordnance_campaign.png	C:/My%20Web%20Sites/edfg/images/reachstats/commendations/onyx/onyx_small_ordnance_campaign.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	335339/335339	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:45%20GMT	https://halo.bungie.net/stats/reach/playergamehistory.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/playergamehistory5d0a-2.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	115821/115821	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:46%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=960723711&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatscf51.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	116207/116207	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:48%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=960728667&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsb3d7.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	115929/115929	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:55%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=960733524&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsd22f.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	176646/176646	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:22:59%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=966071631&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats196c.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:33	114896/114896	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:00%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971975993&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsc459.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	110926/110926	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:01%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971979791&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatscae8.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	110931/110931	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:06%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971983576&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats2056.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	114895/114895	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:16%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971987188&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsc869.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	110957/110957	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:17%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971993246&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatscdcd.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	110947/110947	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:21%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=971995966&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats9f06.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	114809/114809	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:26%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=972000669&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats5739.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	25798/25798	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:32%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=972577588&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsa9c5.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	110994/110994	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:34%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973290065&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats5091.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	114866/114866	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:40%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973293962&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatscfbb.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:34	114852/114852	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:45%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973298166&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsbd04.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	110768/110768	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:50%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973301752&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats8a26.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	110973/110973	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:51%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973305728&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatsdd55.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	110802/110802	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:53%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973310834&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats2f24.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	114931/114931	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:57%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973315760&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats5602.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	110843/110843	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:23:59%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973315913&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats616d.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	114920/114920	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:05%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973318637&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats05f4.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	111018/111018	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:07%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973323503&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestatseeef.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	114801/114801	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:08%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973327563&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats762e.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	110781/110781	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:10%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973331133&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats9d17.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:35	112646/112646	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:11%20GMT	https://halo.bungie.net/stats/reach/gamestats.aspx?gameid=973335272&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/gamestats19d2.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	65037/65037	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:16%20GMT	https://halo.bungie.net/stats/reach/fileshare.aspx?player=mart%20S%20117	C:/My%20Web%20Sites/edfg/stats/reach/fileshare5d0a-2.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	61940/61940	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:22%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=27375066&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetails537d.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	35269/35269	------	200	untouched ('')	image/png	etag:%220f571717ccbce1:0%22	https://halo.bungie.net/images/reachstats/fileshareIcons/films/mp_boardwalk.png	C:/My%20Web%20Sites/edfg/images/reachstats/fileshareIcons/films/mp_boardwalk.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	171149/171149	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:26%20GMT	https://halo.bungie.net/Stats/Reach/default.aspx?pxd=6nHaSZnflFEj7aYUYxLKkg%3d%3d	C:/My%20Web%20Sites/edfg/Stats/Reach/default84ea.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	61912/61912	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:32%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=27375070&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetailscd99.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	67028/67028	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:35%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=27346388&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetailsed59.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	5667/5667	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=27346388	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_27346388_Thumbnail422f.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	181454/181454	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=A0D61A023215972671056509B85C2A4E&size=full	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_27346388_Full9290.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	63121/63121	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:41%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=27346386&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetails05d0.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	6929/6929	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=27346386	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_27346386_Thumbnail22e6.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	230059/230059	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=E16D8255F150FC5FBB8A3E3F84125F3A&size=full	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_27346386_Full5186.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	62913/62913	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:24:57%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=25091237&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetailsca4f.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	6499/6499	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=25091237	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_25091237_Thumbnail4e5e.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	226481/226481	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=2167658437E34960759F88863B998637&size=full	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_25091237_Fullfbb6.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	62769/62769	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:00%20GMT	https://halo.bungie.net/Stats/Reach/FileDetails.aspx?fid=27346393&player=mart%20S%20117	C:/My%20Web%20Sites/edfg/Stats/Reach/FileDetails5c50.html	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	5274/5274	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=27346393	C:/My%20Web%20Sites/edfg/Stats/Reach/reach_27346393_Thumbnailc008.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	37760/37760	------	200	untouched ('')	image/jpeg	date:Thu,%2004%20Feb%202021%2016:15:00%20GMT	https://halo.bungie.net/Stats/Reach/Screenshot.ashx?fid=7E83A00F5A7DFC3D36FD03AD1805E982&size=full	C:/My%20Web%20Sites/edfg/Stats/Reach/Screenshot5516.jpg	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	2486/2486	------	200	untouched ('')	image/png	etag:%220d667777ccbce1:0%22	https://halo.bungie.net/images/reachstats/medals/sm/pummel.png	C:/My%20Web%20Sites/edfg/images/reachstats/medals/sm/pummel.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	2641/2641	------	200	untouched ('')	image/png	etag:%220d667777ccbce1:0%22	https://halo.bungie.net/images/reachstats/medals/sm/beatdown.png	C:/My%20Web%20Sites/edfg/images/reachstats/medals/sm/beatdown.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	1876/1876	------	200	untouched ('')	image/png	etag:%220d667777ccbce1:0%22	https://halo.bungie.net/images/reachstats/medals/sm/grenadestick.png	C:/My%20Web%20Sites/edfg/images/reachstats/medals/sm/grenadestick.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	3562/3562	------	200	untouched ('')	image/png	etag:%220d667777ccbce1:0%22	https://halo.bungie.net/images/reachstats/medals/sm/invincible.png	C:/My%20Web%20Sites/edfg/images/reachstats/medals/sm/invincible.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	3124/3124	------	200	untouched ('')	image/png	etag:%22030ca797ccbce1:0%22	https://halo.bungie.net/images/reachstats/weapons/hammer.png	C:/My%20Web%20Sites/edfg/images/reachstats/weapons/hammer.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	4486/4486	------	200	untouched ('')	image/png	etag:%22030ca797ccbce1:0%22	https://halo.bungie.net/images/reachstats/weapons/flakcannon.png	C:/My%20Web%20Sites/edfg/images/reachstats/weapons/flakcannon.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	1534/1534	------	200	untouched ('')	image/png	etag:%220d667777ccbce1:0%22	https://halo.bungie.net/images/reachstats/medals/sm/killingspree.png	C:/My%20Web%20Sites/edfg/images/reachstats/medals/sm/killingspree.png	(from https://halo.bungie.net/stats/reach/default.aspx?player=mart%20S%20117)
23:11:36	25937/25937	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:07%20GMT	https://halo.bungie.net/Stats/Reach/default.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/default930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:36	1614/1614	------	200	untouched ('')	image/png	etag:%2204fd4737ccbce1:0%22	https://halo.bungie.net/images/reachstats/grades/med/BE341DA7-EE2B-40C8-BE8E-129F163B11D2.png	C:/My%20Web%20Sites/edfg/images/reachstats/grades/med/BE341DA7-EE2B-40C8-BE8E-129F163B11D2.png	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:36	2151/2151	------	200	untouched ('')	image/png	etag:%2209bf6f7ccbce1:0%22	https://halo.bungie.net/images/reachstats/campaign_progress/partial_normal.png	C:/My%20Web%20Sites/edfg/images/reachstats/campaign_progress/partial_normal.png	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:36	37013/37013	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:09%20GMT	https://halo.bungie.net/stats/reach/careerstats/playlists.aspx?player=Player3Th0mas&vc=2	C:/My%20Web%20Sites/edfg/stats/reach/careerstats/playlistsf303.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:36	338942/338942	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:12%20GMT	https://halo.bungie.net/Stats/Reach/PlayerGameHistory.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/PlayerGameHistory930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:36	98675/98675	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:16%20GMT	https://halo.bungie.net/Stats/Reach/Commendations.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/Commendations930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	46612/46612	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:18%20GMT	https://halo.bungie.net/Stats/Reach/Heatmaps.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/Heatmaps930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	33492/33492	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:18%20GMT	https://halo.bungie.net/Stats/Reach/Achievements.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/Achievements930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	42672/42672	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:22%20GMT	https://halo.bungie.net/Account/profile.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Account/profile930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	57888/57888	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:24%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/default.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/default930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	304478/304478	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:26%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/playlists.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/playlists930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
23:11:37	248184/248184	------	200	untouched ('OK')	text/html	date:Thu,%2004%20Feb%202021%2016:25:26%20GMT	https://halo.bungie.net/Stats/Reach/CareerStats/maps.aspx?player=Player3Th0mas	C:/My%20Web%20Sites/edfg/Stats/Reach/CareerStats/maps930b.html	(from https://halo.bungie.net/Stats/Reach/Default.aspx?player=Player3th0mas&sg=0)
